Мясные изделия,Свинина,Получить,"Покупка : Купите мясо в магазине, на рынке или у фермеров.
Охота : Получите мясо диких животных через законную охоту (с учетом лицензий и правил).
Разведение скота : Выращивайте домашний скот или птицу для дальнейшего забоя.
Обмен или подарок : Получите мясо через обмен продуктами/услугами или как подарок.
Доставка продуктов : Закажите мясо через службы доставки еды или онлайн-магазины.",МИ2Д1
Мясные изделия,Свинина,Помыть или почистить,"Промывка под проточной водой : Положите мясо на чистую поверхность и промойте прохладной водой, удаляя видимые загрязнения.
Использование бумажных полотенец : После промывки промокните мясо бумажными полотенцами, чтобы удалить лишнюю влагу.
С помощью щетки (для крупных загрязнений): Используйте мягкую щетку для очистки поверхности мяса.
Термическая обработка : Обжарьте или ошпарьте мясо кипятком для удаления загрязнений перед основной готовкой.
Очищение руками : Аккуратно промассируйте мясо пальцами под холодной водой, уделяя внимание проблемным местам.",МИ2Д2
Мясные изделия,Свинина,Нарезать,"Кубиками : Равномерные кусочки различного размера (маленькие, средние, крупные).
Соломкой : Тонкие длинные полоски (для фри, салатов).
Кружочками : Поперечные или продольные ломтики одинаковой толщины.
Дольками : Разделение на треугольники или сегменты (цитрусы, картофель).
Брусочками : Прямоугольные пласты или кусочки.
Тонко (на мандолине) : Использование специального инструмента для ровных слоев.
Шайбами : Нарезка поперек продукта (огурцы, колбаса).
Пластины : Тонкие широкие ломти (например, для запекания).
Наполовину/четвертинками : Деление пополам или на четверти для равномерной готовки.
Трещоткой/шинковкой : Измельчение на мелкие части с помощью специальных ножей или машинок.
Кубиками ""брюнет"" и ""макрон"" : Мелкая (2–3 мм) и крупная (1–1,5 см) нарезка кубиками.
Перьями : Тонкие длинные полоски (зелень, перец)",МИ2Д3
Мясные изделия,Свинина,Поместить в посуду,"Выложить ложкой : Используйте ложку для аккуратного переноса продуктов.
Переложить руками : Положите продукты в посуду непосредственно руками (при чистоте и удобстве).
Пересыпать : Пересыпьте продукты из одной емкости в другую (подходит для сыпучих веществ, как крупы или сахар).
Насыпать : Насыпьте продукты прямо в посуду (например, муку или мелко нарезанные овощи).
Выложить шумовкой : Используйте шумовку для переноса твердых продуктов из жидкости.
Перелить : Перелейте жидкие продукты через кувшин, мерный стакан или с помощью льютка.
Разложить пинцетом/щипцами : Аккуратно разложите деликатные продукты с помощью специальных инструментов.
Выдавить : Выдавите мягкие продукты (например, чеснок или зубную пасту) прямо в посуду.
Уложить слоями : Распределите продукты слоями для приготовления запеканок, салатов или других блюд.
Наполнить кондитерским мешком : Используйте мешок для точной подачи жидких или мягких продуктов (например, тесто)",МИ2Д4
Мясные изделия,Свинина,Натереть,Мама не разрешает так делать,МИ2Д5
Мясные изделия,Свинина,Пожарить,"На сковороде : Обжарка на растительном масле в открытой посуде.
В духовке : Использование высокой температуры для запекания с эффектом обжарки.
В воке : Быстрая обжарка на сильном огне с постоянным помешиванием.
В аэрогриле : Обжарка без масла за счет горячего воздуха.
На гриле : Приготовление на решетке с прямым контактом с жаром (уголь, электричество).
В мультиварке : Режим ""Жарка"" для приготовления с минимальным количеством масла.
На аэрогриле : Обжарка с использованием горячего воздуха и малого количества масла.
В глубоком масле (фритюр) : Полное погружение продуктов в разогретое масло.
На сухой сковороде : Обжарка без масла для получения натурального вкуса",МИ2Д6
Мясные изделия,Свинина,Сварить,"В кипящей воде : Классический метод варки в большом количестве воды.
На пару : Приготовление без контакта с водой, используя пар (пароварка или решетка).
В собственном соку : Тушение продуктов в закрытой посуде с минимальным количеством жидкости.
В бульоне : Варка в подсоленной воде с добавлением специй или овощей для вкуса.
В мультиварке : Использование режима ""Варка"" для автоматического приготовления.
В скороварке : Быстрая варка под давлением для сохранения питательных веществ.
В вакуумной упаковке : Приготовление в вакуумном пакете при точной температуре.
В фольге : Запекание в духовке или на углях с эффектом варки.
В кастрюле с крышкой : Медленная варка для мягкости и насыщенности вкуса.
В микроволновке : Быстрая варка с использованием микроволнового излучения.",МИ2Д7
Мясные изделия,Курятина,Получить,"Покупка : Купите курицу в магазине, на рынке или у фермеров.
Разведение : Выращивайте домашних кур для дальнейшего забоя.
Обмен или подарок : Получите мясо через обмен продуктами/услугами или как подарок.
Доставка продуктов : Закажите куриное мясо через службы доставки еды или онлайн-магазины.
Охота (редкий случай): В некоторых регионах водится дикая курица (например, фазаны или тетерева), которую можно добыть законной охотой",МИ3Д1
Мясные изделия,Курятина,Помыть или почистить,"Промывка под проточной водой : Положите мясо на чистую поверхность и промойте прохладной водой, удаляя видимые загрязнения.
Использование бумажных полотенец : После промывки промокните мясо бумажными полотенцами, чтобы удалить лишнюю влагу.
С помощью щетки (для крупных загрязнений): Используйте мягкую щетку для очистки поверхности мяса.
Термическая обработка : Обжарьте или ошпарьте мясо кипятком для удаления загрязнений перед основной готовкой.
Очищение руками : Аккуратно промассируйте мясо пальцами под холодной водой, уделяя внимание проблемным местам.",МИ3Д2
Мясные изделия,Курятина,Нарезать,"Кубиками : Равномерные кусочки различного размера (маленькие, средние, крупные).
Соломкой : Тонкие длинные полоски (для фри, салатов).
Кружочками : Поперечные или продольные ломтики одинаковой толщины.
Дольками : Разделение на треугольники или сегменты (цитрусы, картофель).
Брусочками : Прямоугольные пласты или кусочки.
Тонко (на мандолине) : Использование специального инструмента для ровных слоев.
Шайбами : Нарезка поперек продукта (огурцы, колбаса).
Пластины : Тонкие широкие ломти (например, для запекания).
Наполовину/четвертинками : Деление пополам или на четверти для равномерной готовки.
Трещоткой/шинковкой : Измельчение на мелкие части с помощью специальных ножей или машинок.
Кубиками ""брюнет"" и ""макрон"" : Мелкая (2–3 мм) и крупная (1–1,5 см) нарезка кубиками.
Перьями : Тонкие длинные полоски (зелень, перец)",МИ3Д3
Мясные изделия,Курятина,Поместить в посуду,"Выложить ложкой : Используйте ложку для аккуратного переноса продуктов.
Переложить руками : Положите продукты в посуду непосредственно руками (при чистоте и удобстве).
Пересыпать : Пересыпьте продукты из одной емкости в другую (подходит для сыпучих веществ, как крупы или сахар).
Насыпать : Насыпьте продукты прямо в посуду (например, муку или мелко нарезанные овощи).
Выложить шумовкой : Используйте шумовку для переноса твердых продуктов из жидкости.
Перелить : Перелейте жидкие продукты через кувшин, мерный стакан или с помощью льютка.
Разложить пинцетом/щипцами : Аккуратно разложите деликатные продукты с помощью специальных инструментов.
Выдавить : Выдавите мягкие продукты (например, чеснок или зубную пасту) прямо в посуду.
Уложить слоями : Распределите продукты слоями для приготовления запеканок, салатов или других блюд.
Наполнить кондитерским мешком : Используйте мешок для точной подачи жидких или мягких продуктов (например, тесто)",МИ3Д4
Мясные изделия,Курятина,Натереть,А надо?,МИ3Д5
Мясные изделия,Курятина,Пожарить,"На сковороде : Обжарка на растительном масле в открытой посуде.
В духовке : Использование высокой температуры для запекания с эффектом обжарки.
В воке : Быстрая обжарка на сильном огне с постоянным помешиванием.
В аэрогриле : Обжарка без масла за счет горячего воздуха.
На гриле : Приготовление на решетке с прямым контактом с жаром (уголь, электричество).
В мультиварке : Режим ""Жарка"" для приготовления с минимальным количеством масла.
На аэрогриле : Обжарка с использованием горячего воздуха и малого количества масла.
В глубоком масле (фритюр) : Полное погружение продуктов в разогретое масло.
На сухой сковороде : Обжарка без масла для получения натурального вкуса",МИ3Д6
Мясные изделия,Курятина,Сварить,"В кипящей воде : Классический метод варки в большом количестве воды.
На пару : Приготовление без контакта с водой, используя пар (пароварка или решетка).
В собственном соку : Тушение продуктов в закрытой посуде с минимальным количеством жидкости.
В бульоне : Варка в подсоленной воде с добавлением специй или овощей для вкуса.
В мультиварке : Использование режима ""Варка"" для автоматического приготовления.
В скороварке : Быстрая варка под давлением для сохранения питательных веществ.
В вакуумной упаковке : Приготовление в вакуумном пакете при точной температуре.
В фольге : Запекание в духовке или на углях с эффектом варки.
В кастрюле с крышкой : Медленная варка для мягкости и насыщенности вкуса.
В микроволновке : Быстрая варка с использованием микроволнового излучения.",МИ3Д7
Мясные изделия,Рыба,Получить,"Покупка : Приобретение в магазинах, супермаркетах или на рынках.
Выращивание : Выращивание овощей, фруктов и зелени на собственном участке.
Разведение : Разведение домашнего скота, птицы или рыб для получения мяса, яиц, молока.
Охота : Законная добыча дичи (с учетом лицензий и правил).
Рыбалка : Ловля рыбы с помощью удочек, сетей или других приспособлений.
Сбор : Сбор дикорастущих ягод, грибов, трав или плодов.
Обмен : Обмен товарами или услугами на продукты.
Подарок : Получение продуктов в качестве подарка от знакомых или друзей.
Доставка : Заказ продуктов через онлайн-магазины или службы доставки.",МИ4Д1
Мясные изделия,Рыба,Помыть или почистить,"Под проточной водой : Промывка руками для удаления грязи.
С помощью щетки : Использование мягкой щетки для очистки овощей и фруктов.
Овощечистка : Быстрый способ срезать кожуру с овощей и фруктов.
Ножом : Аккуратное срезание кожицы или верхнего слоя.
Кипячением : Отваривание для легкого снятия кожуры.
Скребком : Использование металлического или пластикового скребка для удаления загрязнений.
Теркой : Натирание целиком для автоматического удаления кожуры.
Специальные средства : Очистка с помощью специальных спреев или растворов для фруктов и овощей.
Ручная очистка : Удаление лишних частей руками (например, листьев или хвостиков).
Механическая чистка : Использование специальных устройств для быстрой очистки.",МИ4Д2
Мясные изделия,Рыба,Нарезать,"Кубиками : Равномерные кусочки различного размера (маленькие, средние, крупные).
Соломкой : Тонкие длинные полоски (для фри, салатов).
Кружочками : Поперечные или продольные ломтики одинаковой толщины.
Дольками : Разделение на треугольники или сегменты (цитрусы, картофель).
Брусочками : Прямоугольные пласты или кусочки.
Тонко (на мандолине) : Использование специального инструмента для ровных слоев.
Шайбами : Нарезка поперек продукта (огурцы, колбаса).
Пластины : Тонкие широкие ломти (например, для запекания).
Наполовину/четвертинками : Деление пополам или на четверти для равномерной готовки.
Трещоткой/шинковкой : Измельчение на мелкие части с помощью специальных ножей или машинок.
Кубиками ""брюнет"" и ""макрон"" : Мелкая (2–3 мм) и крупная (1–1,5 см) нарезка кубиками.
Перьями : Тонкие длинные полоски (зелень, перец)",МИ4Д3
Мясные изделия,Рыба,Поместить в посуду,"Выложить ложкой : Используйте ложку для аккуратного переноса продуктов.
Переложить руками : Положите продукты в посуду непосредственно руками (при чистоте и удобстве).
Пересыпать : Пересыпьте продукты из одной емкости в другую (подходит для сыпучих веществ, как крупы или сахар).
Насыпать : Насыпьте продукты прямо в посуду (например, муку или мелко нарезанные овощи).
Выложить шумовкой : Используйте шумовку для переноса твердых продуктов из жидкости.
Перелить : Перелейте жидкие продукты через кувшин, мерный стакан или с помощью льютка.
Разложить пинцетом/щипцами : Аккуратно разложите деликатные продукты с помощью специальных инструментов.
Выдавить : Выдавите мягкие продукты (например, чеснок или зубную пасту) прямо в посуду.
Уложить слоями : Распределите продукты слоями для приготовления запеканок, салатов или других блюд.
Наполнить кондитерским мешком : Используйте мешок для точной подачи жидких или мягких продуктов (например, тесто)",МИ4Д4
Мясные изделия,Рыба,Натереть,По уставу не положено,МИ4Д5
Мясные изделия,Рыба,Пожарить,"На сковороде : Обжарка на растительном масле в открытой посуде.
В духовке : Использование высокой температуры для запекания с эффектом обжарки.
В воке : Быстрая обжарка на сильном огне с постоянным помешиванием.
В аэрогриле : Обжарка без масла за счет горячего воздуха.
На гриле : Приготовление на решетке с прямым контактом с жаром (уголь, электричество).
В мультиварке : Режим ""Жарка"" для приготовления с минимальным количеством масла.
На аэрогриле : Обжарка с использованием горячего воздуха и малого количества масла.
В глубоком масле (фритюр) : Полное погружение продуктов в разогретое масло.
На сухой сковороде : Обжарка без масла для получения натурального вкуса",МИ4Д6
Мясные изделия,Рыба,Сварить,"В кипящей воде : Классический метод варки в большом количестве воды.
На пару : Приготовление без контакта с водой, используя пар (пароварка или решетка).
В собственном соку : Тушение продуктов в закрытой посуде с минимальным количеством жидкости.
В бульоне : Варка в подсоленной воде с добавлением специй или овощей для вкуса.
В мультиварке : Использование режима ""Варка"" для автоматического приготовления.
В скороварке : Быстрая варка под давлением для сохранения питательных веществ.
В вакуумной упаковке : Приготовление в вакуумном пакете при точной температуре.
В фольге : Запекание в духовке или на углях с эффектом варки.
В кастрюле с крышкой : Медленная варка для мягкости и насыщенности вкуса.
В микроволновке : Быстрая варка с использованием микроволнового излучения.",МИ4Д7
Мясные изделия,Бекон,Получить,"Покупка : Приобретение в магазинах, супермаркетах или на рынках.
Выращивание : Выращивание овощей, фруктов и зелени на собственном участке.
Разведение : Разведение домашнего скота, птицы или рыб для получения мяса, яиц, молока.
Охота : Законная добыча дичи (с учетом лицензий и правил).
Рыбалка : Ловля рыбы с помощью удочек, сетей или других приспособлений.
Сбор : Сбор дикорастущих ягод, грибов, трав или плодов.
Обмен : Обмен товарами или услугами на продукты.
Подарок : Получение продуктов в качестве подарка от знакомых или друзей.
Доставка : Заказ продуктов через онлайн-магазины или службы доставки.",МИ5Д1
Мясные изделия,Бекон,Помыть или почистить,"Под проточной водой : Промывка руками для удаления грязи.
С помощью щетки : Использование мягкой щетки для очистки овощей и фруктов.
Овощечистка : Быстрый способ срезать кожуру с овощей и фруктов.
Ножом : Аккуратное срезание кожицы или верхнего слоя.
Кипячением : Отваривание для легкого снятия кожуры.
Скребком : Использование металлического или пластикового скребка для удаления загрязнений.
Теркой : Натирание целиком для автоматического удаления кожуры.
Специальные средства : Очистка с помощью специальных спреев или растворов для фруктов и овощей.
Ручная очистка : Удаление лишних частей руками (например, листьев или хвостиков).
Механическая чистка : Использование специальных устройств для быстрой очистки.",МИ5Д2
Мясные изделия,Бекон,Нарезать,"Кубиками : Равномерные кусочки различного размера (маленькие, средние, крупные).
Соломкой : Тонкие длинные полоски (для фри, салатов).
Кружочками : Поперечные или продольные ломтики одинаковой толщины.
Дольками : Разделение на треугольники или сегменты (цитрусы, картофель).
Брусочками : Прямоугольные пласты или кусочки.
Тонко (на мандолине) : Использование специального инструмента для ровных слоев.
Шайбами : Нарезка поперек продукта (огурцы, колбаса).
Пластины : Тонкие широкие ломти (например, для запекания).
Наполовину/четвертинками : Деление пополам или на четверти для равномерной готовки.
Трещоткой/шинковкой : Измельчение на мелкие части с помощью специальных ножей или машинок.
Кубиками ""брюнет"" и ""макрон"" : Мелкая (2–3 мм) и крупная (1–1,5 см) нарезка кубиками.
Перьями : Тонкие длинные полоски (зелень, перец)",МИ5Д3
Мясные изделия,Бекон,Поместить в посуду,"Выложить ложкой : Используйте ложку для аккуратного переноса продуктов.
Переложить руками : Положите продукты в посуду непосредственно руками (при чистоте и удобстве).
Пересыпать : Пересыпьте продукты из одной емкости в другую (подходит для сыпучих веществ, как крупы или сахар).
Насыпать : Насыпьте продукты прямо в посуду (например, муку или мелко нарезанные овощи).
Выложить шумовкой : Используйте шумовку для переноса твердых продуктов из жидкости.
Перелить : Перелейте жидкие продукты через кувшин, мерный стакан или с помощью льютка.
Разложить пинцетом/щипцами : Аккуратно разложите деликатные продукты с помощью специальных инструментов.
Выдавить : Выдавите мягкие продукты (например, чеснок или зубную пасту) прямо в посуду.
Уложить слоями : Распределите продукты слоями для приготовления запеканок, салатов или других блюд.
Наполнить кондитерским мешком : Используйте мешок для точной подачи жидких или мягких продуктов (например, тесто)",МИ5Д4
Мясные изделия,Бекон,Натереть,Только если очень нежно. И не долго,МИ5Д5
Мясные изделия,Бекон,Пожарить,"На сковороде : Обжарка на растительном масле в открытой посуде.
В духовке : Использование высокой температуры для запекания с эффектом обжарки.
В воке : Быстрая обжарка на сильном огне с постоянным помешиванием.
В аэрогриле : Обжарка без масла за счет горячего воздуха.
На гриле : Приготовление на решетке с прямым контактом с жаром (уголь, электричество).
В мультиварке : Режим ""Жарка"" для приготовления с минимальным количеством масла.
На аэрогриле : Обжарка с использованием горячего воздуха и малого количества масла.
В глубоком масле (фритюр) : Полное погружение продуктов в разогретое масло.
На сухой сковороде : Обжарка без масла для получения натурального вкуса",МИ5Д6
Мясные изделия,Бекон,Сварить,"В кипящей воде : Классический метод варки в большом количестве воды.
На пару : Приготовление без контакта с водой, используя пар (пароварка или решетка).
В собственном соку : Тушение продуктов в закрытой посуде с минимальным количеством жидкости.
В бульоне : Варка в подсоленной воде с добавлением специй или овощей для вкуса.
В мультиварке : Использование режима ""Варка"" для автоматического приготовления.
В скороварке : Быстрая варка под давлением для сохранения питательных веществ.
В вакуумной упаковке : Приготовление в вакуумном пакете при точной температуре.
В фольге : Запекание в духовке или на углях с эффектом варки.
В кастрюле с крышкой : Медленная варка для мягкости и насыщенности вкуса.
В микроволновке : Быстрая варка с использованием микроволнового излучения.",МИ5Д7
Мясные изделия,Колбаса,Получить,"Покупка : Приобретение в магазинах, супермаркетах или на рынках.
Выращивание : Выращивание овощей, фруктов и зелени на собственном участке.
Разведение : Разведение домашнего скота, птицы или рыб для получения мяса, яиц, молока.
Охота : Законная добыча дичи (с учетом лицензий и правил).
Рыбалка : Ловля рыбы с помощью удочек, сетей или других приспособлений.
Сбор : Сбор дикорастущих ягод, грибов, трав или плодов.
Обмен : Обмен товарами или услугами на продукты.
Подарок : Получение продуктов в качестве подарка от знакомых или друзей.
Доставка : Заказ продуктов через онлайн-магазины или службы доставки.",МИ6Д1
Мясные изделия,Колбаса,Помыть или почистить,"Под проточной водой : Промывка руками для удаления грязи.
С помощью щетки : Использование мягкой щетки для очистки овощей и фруктов.
Овощечистка : Быстрый способ срезать кожуру с овощей и фруктов.
Ножом : Аккуратное срезание кожицы или верхнего слоя.
Кипячением : Отваривание для легкого снятия кожуры.
Скребком : Использование металлического или пластикового скребка для удаления загрязнений.
Теркой : Натирание целиком для автоматического удаления кожуры.
Специальные средства : Очистка с помощью специальных спреев или растворов для фруктов и овощей.
Ручная очистка : Удаление лишних частей руками (например, листьев или хвостиков).
Механическая чистка : Использование специальных устройств для быстрой очистки.",МИ6Д2
Мясные изделия,Колбаса,Нарезать,"Кубиками : Равномерные кусочки различного размера (маленькие, средние, крупные).
Соломкой : Тонкие длинные полоски (для фри, салатов).
Кружочками : Поперечные или продольные ломтики одинаковой толщины.
Дольками : Разделение на треугольники или сегменты (цитрусы, картофель).
Брусочками : Прямоугольные пласты или кусочки.
Тонко (на мандолине) : Использование специального инструмента для ровных слоев.
Шайбами : Нарезка поперек продукта (огурцы, колбаса).
Пластины : Тонкие широкие ломти (например, для запекания).
Наполовину/четвертинками : Деление пополам или на четверти для равномерной готовки.
Трещоткой/шинковкой : Измельчение на мелкие части с помощью специальных ножей или машинок.
Кубиками ""брюнет"" и ""макрон"" : Мелкая (2–3 мм) и крупная (1–1,5 см) нарезка кубиками.
Перьями : Тонкие длинные полоски (зелень, перец)",МИ6Д3
Мясные изделия,Колбаса,Поместить в посуду,"Выложить ложкой : Используйте ложку для аккуратного переноса продуктов.
Переложить руками : Положите продукты в посуду непосредственно руками (при чистоте и удобстве).
Пересыпать : Пересыпьте продукты из одной емкости в другую (подходит для сыпучих веществ, как крупы или сахар).
Насыпать : Насыпьте продукты прямо в посуду (например, муку или мелко нарезанные овощи).
Выложить шумовкой : Используйте шумовку для переноса твердых продуктов из жидкости.
Перелить : Перелейте жидкие продукты через кувшин, мерный стакан или с помощью льютка.
Разложить пинцетом/щипцами : Аккуратно разложите деликатные продукты с помощью специальных инструментов.
Выдавить : Выдавите мягкие продукты (например, чеснок или зубную пасту) прямо в посуду.
Уложить слоями : Распределите продукты слоями для приготовления запеканок, салатов или других блюд.
Наполнить кондитерским мешком : Используйте мешок для точной подачи жидких или мягких продуктов (например, тесто)",МИ6Д4
Мясные изделия,Колбаса,Натереть,"На крупной терке : Для нарезки крупными ломтиками.
На средней терке : Подходит для овощей, сыра или фруктов в салаты.
На мелкой терке : Используется для цитрусовой цедры, чеснока или твердого сыра.
На рифленой терке : Для получения длинных полосок (например, для салата ""Мимоза"").
На блиновой терке : Специальная форма для приготовления оладьев или блинов.
На щелевой терке : Для создания тонких пластинок (например, для украшения блюд).
На комбинированной терке : Несколько видов насадок для разных типов нарезки.
На электрической терке : Быстрое измельчение большого количества продуктов.
На ручной мини-терке : Компактный вариант для точечного использования.",МИ6Д5
Мясные изделия,Колбаса,Пожарить,"На сковороде : Обжарка на растительном масле в открытой посуде.
В духовке : Использование высокой температуры для запекания с эффектом обжарки.
В воке : Быстрая обжарка на сильном огне с постоянным помешиванием.
В аэрогриле : Обжарка без масла за счет горячего воздуха.
На гриле : Приготовление на решетке с прямым контактом с жаром (уголь, электричество).
В мультиварке : Режим ""Жарка"" для приготовления с минимальным количеством масла.
На аэрогриле : Обжарка с использованием горячего воздуха и малого количества масла.
В глубоком масле (фритюр) : Полное погружение продуктов в разогретое масло.
На сухой сковороде : Обжарка без масла для получения натурального вкуса",МИ6Д6
Мясные изделия,Колбаса,Сварить,Еще раз?,МИ6Д7
Молочная продукция,Молоко,Получить,"Покупка : Приобретение в магазинах, супермаркетах или на рынках.
Выращивание : Выращивание овощей, фруктов и зелени на собственном участке.
Разведение : Разведение домашнего скота, птицы или рыб для получения мяса, яиц, молока.
Охота : Законная добыча дичи (с учетом лицензий и правил).
Рыбалка : Ловля рыбы с помощью удочек, сетей или других приспособлений.
Сбор : Сбор дикорастущих ягод, грибов, трав или плодов.
Обмен : Обмен товарами или услугами на продукты.
Подарок : Получение продуктов в качестве подарка от знакомых или друзей.
Доставка : Заказ продуктов через онлайн-магазины или службы доставки.",МП1Д1
Молочная продукция,Молоко,Помыть или почистить,Для этого недостаточно прав. Обратись к администратору,МП1Д2
Молочная продукция,Молоко,Нарезать,Ты вообще с этой планеты?,МП1Д3
Молочная продукция,Молоко,Поместить в посуду,"Выложить ложкой : Используйте ложку для аккуратного переноса продуктов.
Переложить руками : Положите продукты в посуду непосредственно руками (при чистоте и удобстве).
Пересыпать : Пересыпьте продукты из одной емкости в другую (подходит для сыпучих веществ, как крупы или сахар).
Насыпать : Насыпьте продукты прямо в посуду (например, муку или мелко нарезанные овощи).
Выложить шумовкой : Используйте шумовку для переноса твердых продуктов из жидкости.
Перелить : Перелейте жидкие продукты через кувшин, мерный стакан или с помощью льютка.
Разложить пинцетом/щипцами : Аккуратно разложите деликатные продукты с помощью специальных инструментов.
Выдавить : Выдавите мягкие продукты (например, чеснок или зубную пасту) прямо в посуду.
Уложить слоями : Распределите продукты слоями для приготовления запеканок, салатов или других блюд.
Наполнить кондитерским мешком : Используйте мешок для точной подачи жидких или мягких продуктов (например, тесто)",МП1Д4
